tier,division,match_id,label
GRANDMASTERS,GR,NA1_4589609202,1
GRANDMASTERS,GR,NA1_4589595748,1
GRANDMASTERS,GR,NA1_4589568647,0
GRANDMASTERS,GR,NA1_4589565176,0
GRANDMASTERS,GR,NA1_4589212913,1
GRANDMASTERS,GR,NA1_4589148667,0
GRANDMASTERS,GR,NA1_4589131802,0
GRANDMASTERS,GR,NA1_4589070701,1
GRANDMASTERS,GR,NA1_4589026524,0
GRANDMASTERS,GR,NA1_4588996339,1
GRANDMASTERS,GR,NA1_4588942097,1
GRANDMASTERS,GR,NA1_4588921927,1
GRANDMASTERS,GR,NA1_4588894455,1
GRANDMASTERS,GR,NA1_4588878092,1
GRANDMASTERS,GR,NA1_4588850850,1
GRANDMASTERS,GR,NA1_4588815639,0
GRANDMASTERS,GR,NA1_4588805689,0
GRANDMASTERS,GR,NA1_4588790191,1
GRANDMASTERS,GR,NA1_4588765603,0
GRANDMASTERS,GR,NA1_4587923257,0
GRANDMASTERS,GR,NA1_4587027696,1
GRANDMASTERS,GR,NA1_4586729782,0
GRANDMASTERS,GR,NA1_4586701020,1
GRANDMASTERS,GR,NA1_4586673270,1
GRANDMASTERS,GR,NA1_4586636918,0
GRANDMASTERS,GR,NA1_4586602087,1
GRANDMASTERS,GR,NA1_4586408476,1
GRANDMASTERS,GR,NA1_4586380854,1
GRANDMASTERS,GR,NA1_4586317848,1
GRANDMASTERS,GR,NA1_4586284284,1
GRANDMASTERS,GR,NA1_4586244580,1
GRANDMASTERS,GR,NA1_4586231755,0
GRANDMASTERS,GR,NA1_4585770847,0
GRANDMASTERS,GR,NA1_4585726610,1
GRANDMASTERS,GR,NA1_4585697925,1
GRANDMASTERS,GR,NA1_4585664824,0
GRANDMASTERS,GR,NA1_4585624116,1
GRANDMASTERS,GR,NA1_4585593976,0
GRANDMASTERS,GR,NA1_4585552472,1
GRANDMASTERS,GR,NA1_4585545786,0
GRANDMASTERS,GR,NA1_4585263143,0
GRANDMASTERS,GR,NA1_4585238532,1
GRANDMASTERS,GR,NA1_4585237818,0
GRANDMASTERS,GR,NA1_4585208392,1
GRANDMASTERS,GR,NA1_4590133701,0
GRANDMASTERS,GR,NA1_4589284793,1
GRANDMASTERS,GR,NA1_4589208958,0
GRANDMASTERS,GR,NA1_4589156565,0
GRANDMASTERS,GR,NA1_4589084863,1
GRANDMASTERS,GR,NA1_4589047944,1
GRANDMASTERS,GR,NA1_4588639874,0
GRANDMASTERS,GR,NA1_4588620488,0
GRANDMASTERS,GR,NA1_4588610581,0
GRANDMASTERS,GR,NA1_4588589263,1
GRANDMASTERS,GR,NA1_4588546042,1
GRANDMASTERS,GR,NA1_4588531801,1
GRANDMASTERS,GR,NA1_4588501549,1
GRANDMASTERS,GR,NA1_4588392652,0
GRANDMASTERS,GR,NA1_4588358417,0
GRANDMASTERS,GR,NA1_4588327382,0
GRANDMASTERS,GR,NA1_4588180477,1
GRANDMASTERS,GR,NA1_4587734942,0
GRANDMASTERS,GR,NA1_4587719313,1
GRANDMASTERS,GR,NA1_4587703628,1
GRANDMASTERS,GR,NA1_4587684684,1
GRANDMASTERS,GR,NA1_4587200109,0
GRANDMASTERS,GR,NA1_4587142827,1
GRANDMASTERS,GR,NA1_4586798931,0
GRANDMASTERS,GR,NA1_4586786289,1
GRANDMASTERS,GR,NA1_4586771973,0
GRANDMASTERS,GR,NA1_4586746554,0
GRANDMASTERS,GR,NA1_4586686003,1
GRANDMASTERS,GR,NA1_4586645691,0
GRANDMASTERS,GR,NA1_4586596429,1
GRANDMASTERS,GR,NA1_4586547234,0
GRANDMASTERS,GR,NA1_4586402219,0
GRANDMASTERS,GR,NA1_4586352533,1
GRANDMASTERS,GR,NA1_4586261219,1
GRANDMASTERS,GR,NA1_4586225759,0
GRANDMASTERS,GR,NA1_4585918236,1
GRANDMASTERS,GR,NA1_4585893539,1
GRANDMASTERS,GR,NA1_4585876023,1
GRANDMASTERS,GR,NA1_4585857011,0
GRANDMASTERS,GR,NA1_4585816641,1
GRANDMASTERS,GR,NA1_4585792611,0
GRANDMASTERS,GR,NA1_4585760734,1
GRANDMASTERS,GR,NA1_4585726545,0
GRANDMASTERS,GR,NA1_4585377844,1
GRANDMASTERS,GR,NA1_4585110099,0
GRANDMASTERS,GR,NA1_4585087788,1
GRANDMASTERS,GR,NA1_4585069772,1
GRANDMASTERS,GR,NA1_4585034519,1
GRANDMASTERS,GR,NA1_4585007566,1
GRANDMASTERS,GR,NA1_4584985332,1
GRANDMASTERS,GR,NA1_4590126026,0
GRANDMASTERS,GR,NA1_4589996856,1
GRANDMASTERS,GR,NA1_4589963894,1
GRANDMASTERS,GR,NA1_4589668966,1
GRANDMASTERS,GR,NA1_4589637074,0
GRANDMASTERS,GR,NA1_4589300058,0
GRANDMASTERS,GR,NA1_4589275471,1
GRANDMASTERS,GR,NA1_4589244443,0
GRANDMASTERS,GR,NA1_4589081355,0
GRANDMASTERS,GR,NA1_4589059425,0
GRANDMASTERS,GR,NA1_4589015926,1
GRANDMASTERS,GR,NA1_4588882013,0
GRANDMASTERS,GR,NA1_4588860761,1
GRANDMASTERS,GR,NA1_4588837882,0
GRANDMASTERS,GR,NA1_4588549707,1
GRANDMASTERS,GR,NA1_4588531277,1
GRANDMASTERS,GR,NA1_4588509247,0
GRANDMASTERS,GR,NA1_4588394323,1
GRANDMASTERS,GR,NA1_4588349286,1
GRANDMASTERS,GR,NA1_4588313951,0
GRANDMASTERS,GR,NA1_4588271899,1
GRANDMASTERS,GR,NA1_4588223379,0
GRANDMASTERS,GR,NA1_4587696769,0
GRANDMASTERS,GR,NA1_4587674280,1
GRANDMASTERS,GR,NA1_4587603657,1
GRANDMASTERS,GR,NA1_4587507557,0
GRANDMASTERS,GR,NA1_4587491921,0
GRANDMASTERS,GR,NA1_4587446260,1
GRANDMASTERS,GR,NA1_4587344413,1
GRANDMASTERS,GR,NA1_4587010046,1
GRANDMASTERS,GR,NA1_4586605127,0
GRANDMASTERS,GR,NA1_4586574943,1
GRANDMASTERS,GR,NA1_4586169216,0
GRANDMASTERS,GR,NA1_4586142930,0
GRANDMASTERS,GR,NA1_4586117921,0
GRANDMASTERS,GR,NA1_4585641665,1
GRANDMASTERS,GR,NA1_4585596415,0
GRANDMASTERS,GR,NA1_4585584033,1
GRANDMASTERS,GR,NA1_4585472417,1
GRANDMASTERS,GR,NA1_4585440464,0
GRANDMASTERS,GR,NA1_4585400570,1
GRANDMASTERS,GR,NA1_4585392004,1
GRANDMASTERS,GR,NA1_4585365218,1
GRANDMASTERS,GR,NA1_4584962051,0
GRANDMASTERS,GR,NA1_4584921418,0
GRANDMASTERS,GR,NA1_4584645925,0
GRANDMASTERS,GR,NA1_4584601148,1
GRANDMASTERS,GR,NA1_4584535598,0
GRANDMASTERS,GR,NA1_4584516306,0
GRANDMASTERS,GR,NA1_4584498736,0
GRANDMASTERS,GR,NA1_4589673171,1
GRANDMASTERS,GR,NA1_4589658899,1
GRANDMASTERS,GR,NA1_4588907447,0
GRANDMASTERS,GR,NA1_4588884264,1
GRANDMASTERS,GR,NA1_4588865147,1
GRANDMASTERS,GR,NA1_4588827565,0
GRANDMASTERS,GR,NA1_4588528113,1
GRANDMASTERS,GR,NA1_4588494065,1
GRANDMASTERS,GR,NA1_4588052424,0
GRANDMASTERS,GR,NA1_4588026686,0
GRANDMASTERS,GR,NA1_4587435132,1
GRANDMASTERS,GR,NA1_4587338375,0
GRANDMASTERS,GR,NA1_4587251899,0
GRANDMASTERS,GR,NA1_4587205320,0
GRANDMASTERS,GR,NA1_4586717508,0
GRANDMASTERS,GR,NA1_4586651993,0
GRANDMASTERS,GR,NA1_4586551477,1
GRANDMASTERS,GR,NA1_4586514236,1
GRANDMASTERS,GR,NA1_4586490687,1
GRANDMASTERS,GR,NA1_4586444525,0
GRANDMASTERS,GR,NA1_4586268400,1
GRANDMASTERS,GR,NA1_4586196329,1
GRANDMASTERS,GR,NA1_4586170936,1
GRANDMASTERS,GR,NA1_4586146038,0
GRANDMASTERS,GR,NA1_4586125088,1
GRANDMASTERS,GR,NA1_4586113771,0
GRANDMASTERS,GR,NA1_4585904051,1
GRANDMASTERS,GR,NA1_4585896899,0
GRANDMASTERS,GR,NA1_4585866567,0
GRANDMASTERS,GR,NA1_4585851914,1
GRANDMASTERS,GR,NA1_4585480094,1
GRANDMASTERS,GR,NA1_4585460966,0
GRANDMASTERS,GR,NA1_4585046511,1
GRANDMASTERS,GR,NA1_4585027857,0
GRANDMASTERS,GR,NA1_4584950590,1
GRANDMASTERS,GR,NA1_4583210552,0
GRANDMASTERS,GR,NA1_4583114862,0
GRANDMASTERS,GR,NA1_4583065286,0
GRANDMASTERS,GR,NA1_4582243050,0
GRANDMASTERS,GR,NA1_4582188618,0
GRANDMASTERS,GR,NA1_4580172970,1
GRANDMASTERS,GR,NA1_4580145743,1
GRANDMASTERS,GR,NA1_4580102844,1
GRANDMASTERS,GR,NA1_4580059718,1
GRANDMASTERS,GR,NA1_4579935087,1
GRANDMASTERS,GR,NA1_4579912231,0
GRANDMASTERS,GR,NA1_4579895988,0
GRANDMASTERS,GR,NA1_4579884829,1
GRANDMASTERS,GR,NA1_4579855360,0
GRANDMASTERS,GR,NA1_4579845788,0
GRANDMASTERS,GR,NA1_4589579040,0
GRANDMASTERS,GR,NA1_4589557695,0
GRANDMASTERS,GR,NA1_4589544579,1
GRANDMASTERS,GR,NA1_4589528462,0
GRANDMASTERS,GR,NA1_4588783799,0
GRANDMASTERS,GR,NA1_4588756310,0
GRANDMASTERS,GR,NA1_4588746032,0
GRANDMASTERS,GR,NA1_4588738123,0
GRANDMASTERS,GR,NA1_4588142695,0
GRANDMASTERS,GR,NA1_4588108651,1
GRANDMASTERS,GR,NA1_4588071025,0
GRANDMASTERS,GR,NA1_4588039745,1
GRANDMASTERS,GR,NA1_4587999526,1
GRANDMASTERS,GR,NA1_4587971216,1
GRANDMASTERS,GR,NA1_4587932216,1
GRANDMASTERS,GR,NA1_4587909268,1
GRANDMASTERS,GR,NA1_4587895318,1
GRANDMASTERS,GR,NA1_4586951778,0
GRANDMASTERS,GR,NA1_4586930741,1
GRANDMASTERS,GR,NA1_4586033940,0
GRANDMASTERS,GR,NA1_4586019945,1
GRANDMASTERS,GR,NA1_4585323408,1
GRANDMASTERS,GR,NA1_4585308331,1
GRANDMASTERS,GR,NA1_4585296335,1
GRANDMASTERS,GR,NA1_4585255690,0
GRANDMASTERS,GR,NA1_4585245989,0
GRANDMASTERS,GR,NA1_4585225510,0
GRANDMASTERS,GR,NA1_4584499329,1
GRANDMASTERS,GR,NA1_4584477612,0
GRANDMASTERS,GR,NA1_4583895246,1
GRANDMASTERS,GR,NA1_4583864627,1
GRANDMASTERS,GR,NA1_4583844937,1
GRANDMASTERS,GR,NA1_4583820089,0
GRANDMASTERS,GR,NA1_4583788608,1
GRANDMASTERS,GR,NA1_4583773200,0
GRANDMASTERS,GR,NA1_4583765136,0
GRANDMASTERS,GR,NA1_4583736099,0
GRANDMASTERS,GR,NA1_4583717341,1
GRANDMASTERS,GR,NA1_4583700445,1
GRANDMASTERS,GR,NA1_4583671367,1
GRANDMASTERS,GR,NA1_4583660767,0
GRANDMASTERS,GR,NA1_4583645864,1
GRANDMASTERS,GR,NA1_4582974357,0
GRANDMASTERS,GR,NA1_4582951000,1
GRANDMASTERS,GR,NA1_4582913584,1
GRANDMASTERS,GR,NA1_4582889913,1
GRANDMASTERS,GR,NA1_4582865479,1
GRANDMASTERS,GR,NA1_4582849071,1
GRANDMASTERS,GR,NA1_4582799010,1
GRANDMASTERS,GR,NA1_4582780952,1
GRANDMASTERS,GR,NA1_4589803775,1
GRANDMASTERS,GR,NA1_4587760541,1
GRANDMASTERS,GR,NA1_4586424254,1
GRANDMASTERS,GR,NA1_4585601713,0
GRANDMASTERS,GR,NA1_4585568274,1
GRANDMASTERS,GR,NA1_4585533014,1
GRANDMASTERS,GR,NA1_4584674304,1
GRANDMASTERS,GR,NA1_4584647927,0
GRANDMASTERS,GR,NA1_4583806088,0
GRANDMASTERS,GR,NA1_4583768996,1
GRANDMASTERS,GR,NA1_4581087524,0
GRANDMASTERS,GR,NA1_4580788793,1
GRANDMASTERS,GR,NA1_4580767397,0
GRANDMASTERS,GR,NA1_4580742598,1
GRANDMASTERS,GR,NA1_4580194965,1
GRANDMASTERS,GR,NA1_4579981886,0
GRANDMASTERS,GR,NA1_4579875289,0
GRANDMASTERS,GR,NA1_4579851073,0
GRANDMASTERS,GR,NA1_4579829209,1
GRANDMASTERS,GR,NA1_4579801088,1
GRANDMASTERS,GR,NA1_4579361732,0
GRANDMASTERS,GR,NA1_4579319665,0
GRANDMASTERS,GR,NA1_4579288278,1
GRANDMASTERS,GR,NA1_4578478690,0
GRANDMASTERS,GR,NA1_4578405532,0
GRANDMASTERS,GR,NA1_4578377212,1
GRANDMASTERS,GR,NA1_4578354937,1
GRANDMASTERS,GR,NA1_4578330150,1
GRANDMASTERS,GR,NA1_4577781651,1
GRANDMASTERS,GR,NA1_4577748348,0
GRANDMASTERS,GR,NA1_4577691518,1
GRANDMASTERS,GR,NA1_4577684135,0
GRANDMASTERS,GR,NA1_4575099636,0
GRANDMASTERS,GR,NA1_4575070563,0
GRANDMASTERS,GR,NA1_4575037521,0
GRANDMASTERS,GR,NA1_4574999739,0
GRANDMASTERS,GR,NA1_4574971933,1
GRANDMASTERS,GR,NA1_4574923161,0
GRANDMASTERS,GR,NA1_4574850194,0
GRANDMASTERS,GR,NA1_4574821531,0
GRANDMASTERS,GR,NA1_4574739133,1
GRANDMASTERS,GR,NA1_4574720522,1
GRANDMASTERS,GR,NA1_4574085896,1
GRANDMASTERS,GR,NA1_4574047716,0
GRANDMASTERS,GR,NA1_4574022360,0
GRANDMASTERS,GR,NA1_4573985598,0
GRANDMASTERS,GR,NA1_4573970771,1
GRANDMASTERS,GR,NA1_4573938149,1
GRANDMASTERS,GR,NA1_4573340297,0
GRANDMASTERS,GR,NA1_4573295753,1
GRANDMASTERS,GR,NA1_4589777265,1
GRANDMASTERS,GR,NA1_4589589794,1
GRANDMASTERS,GR,NA1_4588590566,1
GRANDMASTERS,GR,NA1_4580567920,0
GRANDMASTERS,GR,NA1_4580522032,1
GRANDMASTERS,GR,NA1_4579646610,0
GRANDMASTERS,GR,NA1_4579632923,0
GRANDMASTERS,GR,NA1_4579602653,1
GRANDMASTERS,GR,NA1_4579555083,0
GRANDMASTERS,GR,NA1_4578771236,1
GRANDMASTERS,GR,NA1_4578747351,1
GRANDMASTERS,GR,NA1_4577244221,1
GRANDMASTERS,GR,NA1_4577205891,1
GRANDMASTERS,GR,NA1_4577172656,1
GRANDMASTERS,GR,NA1_4577145531,0
GRANDMASTERS,GR,NA1_4576461357,0
GRANDMASTERS,GR,NA1_4576449145,0
GRANDMASTERS,GR,NA1_4576427474,0
GRANDMASTERS,GR,NA1_4575546726,1
GRANDMASTERS,GR,NA1_4575522466,1
GRANDMASTERS,GR,NA1_4575212121,1
GRANDMASTERS,GR,NA1_4573614609,1
GRANDMASTERS,GR,NA1_4572677245,0
GRANDMASTERS,GR,NA1_4572658156,0
GRANDMASTERS,GR,NA1_4571824761,1
GRANDMASTERS,GR,NA1_4571792383,0
GRANDMASTERS,GR,NA1_4571765431,1
GRANDMASTERS,GR,NA1_4571735519,0
GRANDMASTERS,GR,NA1_4571011987,1
GRANDMASTERS,GR,NA1_4570975639,1
GRANDMASTERS,GR,NA1_4570954367,1
GRANDMASTERS,GR,NA1_4567055552,1
GRANDMASTERS,GR,NA1_4567024501,0
GRANDMASTERS,GR,NA1_4566267448,0
GRANDMASTERS,GR,NA1_4565779172,1
GRANDMASTERS,GR,NA1_4565741251,1
GRANDMASTERS,GR,NA1_4565325900,1
GRANDMASTERS,GR,NA1_4565308287,1
GRANDMASTERS,GR,NA1_4565207639,0
GRANDMASTERS,GR,NA1_4563701705,0
GRANDMASTERS,GR,NA1_4563484979,0
GRANDMASTERS,GR,NA1_4563448041,1
GRANDMASTERS,GR,NA1_4563395416,0
GRANDMASTERS,GR,NA1_4563359508,0
GRANDMASTERS,GR,NA1_4563339927,0
GRANDMASTERS,GR,NA1_4559484542,0
GRANDMASTERS,GR,NA1_4558615906,0
GRANDMASTERS,GR,NA1_4558589298,1
GRANDMASTERS,GR,NA1_4557892970,0
GRANDMASTERS,GR,NA1_4589513416,1
GRANDMASTERS,GR,NA1_4589505512,1
GRANDMASTERS,GR,NA1_4589498995,1
GRANDMASTERS,GR,NA1_4589483261,0
GRANDMASTERS,GR,NA1_4589469463,0
GRANDMASTERS,GR,NA1_4589458657,1
GRANDMASTERS,GR,NA1_4589421479,0
GRANDMASTERS,GR,NA1_4588645961,0
GRANDMASTERS,GR,NA1_4588637798,0
GRANDMASTERS,GR,NA1_4588620537,0
GRANDMASTERS,GR,NA1_4588613269,0
GRANDMASTERS,GR,NA1_4588569891,0
GRANDMASTERS,GR,NA1_4587706883,0
GRANDMASTERS,GR,NA1_4587685321,0
GRANDMASTERS,GR,NA1_4587489012,0
GRANDMASTERS,GR,NA1_4587428594,0
GRANDMASTERS,GR,NA1_4587391936,0
GRANDMASTERS,GR,NA1_4587344199,1
GRANDMASTERS,GR,NA1_4587322979,0
GRANDMASTERS,GR,NA1_4586752952,0
GRANDMASTERS,GR,NA1_4586733690,0
GRANDMASTERS,GR,NA1_4586721408,0
GRANDMASTERS,GR,NA1_4586702404,1
GRANDMASTERS,GR,NA1_4586672226,1
GRANDMASTERS,GR,NA1_4585627057,1
GRANDMASTERS,GR,NA1_4585094803,0
GRANDMASTERS,GR,NA1_4584857507,0
GRANDMASTERS,GR,NA1_4584048269,1
GRANDMASTERS,GR,NA1_4584013277,1
GRANDMASTERS,GR,NA1_4583984198,1
GRANDMASTERS,GR,NA1_4583927784,0
GRANDMASTERS,GR,NA1_4583897860,1
GRANDMASTERS,GR,NA1_4583532007,0
GRANDMASTERS,GR,NA1_4583028662,1
GRANDMASTERS,GR,NA1_4583012943,0
GRANDMASTERS,GR,NA1_4582981594,0
GRANDMASTERS,GR,NA1_4582963981,0
GRANDMASTERS,GR,NA1_4582551527,1
GRANDMASTERS,GR,NA1_4582439489,0
GRANDMASTERS,GR,NA1_4582417528,0
GRANDMASTERS,GR,NA1_4582392814,0
GRANDMASTERS,GR,NA1_4580477378,0
GRANDMASTERS,GR,NA1_4580310307,1
GRANDMASTERS,GR,NA1_4579608587,1
GRANDMASTERS,GR,NA1_4579578830,1
GRANDMASTERS,GR,NA1_4579539940,0
GRANDMASTERS,GR,NA1_4579461225,0
GRANDMASTERS,GR,NA1_4579340103,1
GRANDMASTERS,GR,NA1_4578851978,1
GRANDMASTERS,GR,NA1_4578843155,1
GRANDMASTERS,GR,NA1_4589558690,0
GRANDMASTERS,GR,NA1_4589290328,0
GRANDMASTERS,GR,NA1_4588790191,1
GRANDMASTERS,GR,NA1_4588765603,0
GRANDMASTERS,GR,NA1_4588747360,0
GRANDMASTERS,GR,NA1_4588735538,0
GRANDMASTERS,GR,NA1_4588339479,1
GRANDMASTERS,GR,NA1_4588317463,1
GRANDMASTERS,GR,NA1_4588287197,0
GRANDMASTERS,GR,NA1_4588256585,1
GRANDMASTERS,GR,NA1_4588222361,1
GRANDMASTERS,GR,NA1_4588205863,0
GRANDMASTERS,GR,NA1_4588024538,1
GRANDMASTERS,GR,NA1_4588001220,0
GRANDMASTERS,GR,NA1_4587981245,1
GRANDMASTERS,GR,NA1_4587974851,1
GRANDMASTERS,GR,NA1_4587947281,0
GRANDMASTERS,GR,NA1_4587923365,1
GRANDMASTERS,GR,NA1_4587904269,1
GRANDMASTERS,GR,NA1_4587882417,0
GRANDMASTERS,GR,NA1_4587868025,1
GRANDMASTERS,GR,NA1_4587548795,0
GRANDMASTERS,GR,NA1_4587362094,0
GRANDMASTERS,GR,NA1_4587312531,0
GRANDMASTERS,GR,NA1_4587271241,0
GRANDMASTERS,GR,NA1_4587241708,0
GRANDMASTERS,GR,NA1_4586239650,0
GRANDMASTERS,GR,NA1_4586216944,1
GRANDMASTERS,GR,NA1_4586184097,0
GRANDMASTERS,GR,NA1_4586138618,1
GRANDMASTERS,GR,NA1_4586125221,0
GRANDMASTERS,GR,NA1_4586102190,0
GRANDMASTERS,GR,NA1_4586081050,0
GRANDMASTERS,GR,NA1_4586063427,0
GRANDMASTERS,GR,NA1_4585408953,1
GRANDMASTERS,GR,NA1_4585392968,1
GRANDMASTERS,GR,NA1_4585235537,0
GRANDMASTERS,GR,NA1_4585223227,0
GRANDMASTERS,GR,NA1_4585206876,1
GRANDMASTERS,GR,NA1_4585184537,1
GRANDMASTERS,GR,NA1_4584528129,0
GRANDMASTERS,GR,NA1_4584504316,1
GRANDMASTERS,GR,NA1_4584490767,0
GRANDMASTERS,GR,NA1_4584223084,0
GRANDMASTERS,GR,NA1_4583866565,0
GRANDMASTERS,GR,NA1_4583795386,1
GRANDMASTERS,GR,NA1_4583764517,1
GRANDMASTERS,GR,NA1_4583750125,0
GRANDMASTERS,GR,NA1_4583709076,1
GRANDMASTERS,GR,NA1_4583689818,1
GRANDMASTERS,GR,NA1_4590162953,0
GRANDMASTERS,GR,NA1_4590134225,1
GRANDMASTERS,GR,NA1_4590045787,1
GRANDMASTERS,GR,NA1_4589995465,1
GRANDMASTERS,GR,NA1_4589850385,1
GRANDMASTERS,GR,NA1_4589552973,0
GRANDMASTERS,GR,NA1_4589534502,1
GRANDMASTERS,GR,NA1_4589524188,0
GRANDMASTERS,GR,NA1_4589359577,1
GRANDMASTERS,GR,NA1_4589319142,0
GRANDMASTERS,GR,NA1_4589280659,0
GRANDMASTERS,GR,NA1_4589265793,0
GRANDMASTERS,GR,NA1_4589224890,1
GRANDMASTERS,GR,NA1_4588799700,1
GRANDMASTERS,GR,NA1_4588786653,0
GRANDMASTERS,GR,NA1_4588776656,0
GRANDMASTERS,GR,NA1_4588760406,0
GRANDMASTERS,GR,NA1_4588521431,1
GRANDMASTERS,GR,NA1_4588501894,1
GRANDMASTERS,GR,NA1_4588465292,0
GRANDMASTERS,GR,NA1_4588423453,1
GRANDMASTERS,GR,NA1_4588392043,0
GRANDMASTERS,GR,NA1_4588349322,1
GRANDMASTERS,GR,NA1_4588316902,0
GRANDMASTERS,GR,NA1_4588254994,1
GRANDMASTERS,GR,NA1_4588142438,1
GRANDMASTERS,GR,NA1_4588100655,0
GRANDMASTERS,GR,NA1_4588068513,1
GRANDMASTERS,GR,NA1_4588052895,0
GRANDMASTERS,GR,NA1_4588031595,0
GRANDMASTERS,GR,NA1_4588000814,0
GRANDMASTERS,GR,NA1_4587972317,0
GRANDMASTERS,GR,NA1_4587951472,0
GRANDMASTERS,GR,NA1_4587899774,0
GRANDMASTERS,GR,NA1_4587875198,1
GRANDMASTERS,GR,NA1_4587847171,0
GRANDMASTERS,GR,NA1_4587693064,1
GRANDMASTERS,GR,NA1_4587669560,1
GRANDMASTERS,GR,NA1_4587643105,1
GRANDMASTERS,GR,NA1_4587593540,0
GRANDMASTERS,GR,NA1_4587559488,0
GRANDMASTERS,GR,NA1_4587527992,1
GRANDMASTERS,GR,NA1_4587468496,0
GRANDMASTERS,GR,NA1_4587410130,1
GRANDMASTERS,GR,NA1_4587041713,0
GRANDMASTERS,GR,NA1_4587030833,1
GRANDMASTERS,GR,NA1_4586993324,1
GRANDMASTERS,GR,NA1_4586976826,0
GRANDMASTERS,GR,NA1_4586740286,1
GRANDMASTERS,GR,NA1_4586733993,0
GRANDMASTERS,GR,NA1_4590147678,1
GRANDMASTERS,GR,NA1_4590102990,1
GRANDMASTERS,GR,NA1_4590077851,1
GRANDMASTERS,GR,NA1_4589408086,0
GRANDMASTERS,GR,NA1_4589385604,0
GRANDMASTERS,GR,NA1_4589361905,0
GRANDMASTERS,GR,NA1_4589330692,1
GRANDMASTERS,GR,NA1_4589323470,1
GRANDMASTERS,GR,NA1_4589120978,0
GRANDMASTERS,GR,NA1_4589088226,0
GRANDMASTERS,GR,NA1_4586702963,1
GRANDMASTERS,GR,NA1_4586664404,0
GRANDMASTERS,GR,NA1_4586400015,1
GRANDMASTERS,GR,NA1_4585782463,0
GRANDMASTERS,GR,NA1_4584965315,1
GRANDMASTERS,GR,NA1_4584939072,1
GRANDMASTERS,GR,NA1_4584891156,0
GRANDMASTERS,GR,NA1_4584857507,0
GRANDMASTERS,GR,NA1_4584303859,1
GRANDMASTERS,GR,NA1_4584293060,0
GRANDMASTERS,GR,NA1_4584282964,1
GRANDMASTERS,GR,NA1_4584268972,1
GRANDMASTERS,GR,NA1_4584243429,0
GRANDMASTERS,GR,NA1_4584217208,0
GRANDMASTERS,GR,NA1_4583501118,1
GRANDMASTERS,GR,NA1_4583488433,0
GRANDMASTERS,GR,NA1_4583475582,1
GRANDMASTERS,GR,NA1_4583467815,1
GRANDMASTERS,GR,NA1_4583437710,0
GRANDMASTERS,GR,NA1_4583427503,1
GRANDMASTERS,GR,NA1_4581603810,1
GRANDMASTERS,GR,NA1_4581590777,1
GRANDMASTERS,GR,NA1_4581566032,1
GRANDMASTERS,GR,NA1_4581531928,1
GRANDMASTERS,GR,NA1_4580629126,0
GRANDMASTERS,GR,NA1_4579677127,0
GRANDMASTERS,GR,NA1_4579652456,1
GRANDMASTERS,GR,NA1_4579222890,0
GRANDMASTERS,GR,NA1_4579188034,0
GRANDMASTERS,GR,NA1_4578672113,1
GRANDMASTERS,GR,NA1_4578019036,0
GRANDMASTERS,GR,NA1_4577988659,0
GRANDMASTERS,GR,NA1_4577971510,0
GRANDMASTERS,GR,NA1_4577945851,1
GRANDMASTERS,GR,NA1_4577883018,0
GRANDMASTERS,GR,NA1_4577851586,1
GRANDMASTERS,GR,NA1_4577830034,0
GRANDMASTERS,GR,NA1_4577304303,0
GRANDMASTERS,GR,NA1_4577289366,0
GRANDMASTERS,GR,NA1_4577263664,0
GRANDMASTERS,GR,NA1_4589639656,0
GRANDMASTERS,GR,NA1_4589644854,1
GRANDMASTERS,GR,NA1_4589617000,0
GRANDMASTERS,GR,NA1_4589593656,1
GRANDMASTERS,GR,NA1_4588882013,0
GRANDMASTERS,GR,NA1_4588863327,1
GRANDMASTERS,GR,NA1_4588839500,0
GRANDMASTERS,GR,NA1_4588817561,0
GRANDMASTERS,GR,NA1_4588810806,1
GRANDMASTERS,GR,NA1_4588795247,0
GRANDMASTERS,GR,NA1_4588782767,1
GRANDMASTERS,GR,NA1_4588484287,1
GRANDMASTERS,GR,NA1_4588454464,0
GRANDMASTERS,GR,NA1_4587593540,0
GRANDMASTERS,GR,NA1_4587558365,1
GRANDMASTERS,GR,NA1_4587524176,0
GRANDMASTERS,GR,NA1_4587497294,0
GRANDMASTERS,GR,NA1_4587437259,1
GRANDMASTERS,GR,NA1_4587400742,1
GRANDMASTERS,GR,NA1_4587347965,1
GRANDMASTERS,GR,NA1_4587311230,0
GRANDMASTERS,GR,NA1_4587275328,0
GRANDMASTERS,GR,NA1_4587205645,0
GRANDMASTERS,GR,NA1_4587199843,0
GRANDMASTERS,GR,NA1_4587170740,0
GRANDMASTERS,GR,NA1_4587121548,0
GRANDMASTERS,GR,NA1_4586955603,0
GRANDMASTERS,GR,NA1_4586626983,1
GRANDMASTERS,GR,NA1_4583682479,1
GRANDMASTERS,GR,NA1_4583669159,0
GRANDMASTERS,GR,NA1_4583306572,0
GRANDMASTERS,GR,NA1_4580815341,0
GRANDMASTERS,GR,NA1_4579015455,0
GRANDMASTERS,GR,NA1_4579003264,1
GRANDMASTERS,GR,NA1_4578968109,0
GRANDMASTERS,GR,NA1_4578299214,1
GRANDMASTERS,GR,NA1_4578272102,0
GRANDMASTERS,GR,NA1_4577689525,0
GRANDMASTERS,GR,NA1_4577660053,1
